order_id,customer_id,store,order_date,category,quantity,unit_price,channel,on_time,revenue,complaint
20620,CUST0173,Elmsford,2026-07-08,Pantry,3,6.1,delivery,True,18.3,False
20621,CUST0017,Cedar Falls,2026-07-08,Bakery,2,3.78,pickup,True,7.56,False
20622,CUST0306,Northgate,2026-07-08,Meat,3,6.68,delivery,True,20.04,False
20623,CUST0076,Elmsford,2026-07-08,Beverages,1,5.72,pickup,True,5.72,False
20624,CUST0018,Northgate,2026-07-08,Bakery,2,4.51,pickup,True,9.02,False
20625,CUST0067,Elmsford,2026-07-08,Produce,4,1.99,pickup,True,7.96,False
20626,CUST0292,Elmsford,2026-07-09,Dairy,2,3.99,pickup,True,7.98,False
20627,CUST0175,Northgate,2026-07-09,Dairy,3,3.95,pickup,True,11.85,False
20628,CUST0205,Cedar Falls,2026-07-09,Produce,2,2.3,pickup,True,4.6,False
20629,CUST0159,Northgate,2026-07-09,Dairy,2,3.53,pickup,True,7.06,False
20630,CUST0325,Brookhaven,2026-07-09,Beverages,1,4.51,pickup,True,4.51,False
20631,CUST0292,Elmsford,2026-07-09,Produce,8,2.65,delivery,True,21.2,False
20632,CUST0045,Northgate,2026-07-09,Frozen,4,5.84,delivery,True,23.36,True
20633,CUST0301,Cedar Falls,2026-07-09,Dairy,1,3.83,delivery,True,3.83,False
20634,CUST0147,Elmsford,2026-07-09,Bakery,1,3.06,pickup,True,3.06,False
20635,CUST0177,Elmsford,2026-07-09,Produce,2,1.69,delivery,True,3.38,False
20636,CUST0302,Cedar Falls,2026-07-09,Beverages,1,4.55,pickup,True,4.55,False
20637,CUST0177,Elmsford,2026-07-09,Bakery,2,4.06,delivery,True,8.12,False
20638,CUST0181,Elmsford,2026-07-09,Frozen,2,7.01,pickup,True,14.02,False
20639,CUST0096,Brookhaven,2026-07-10,Produce,1,3.04,pickup,True,3.04,False
20640,CUST0090,Northgate,2026-07-10,Dairy,5,4.05,delivery,True,20.25,False
20641,CUST0135,Elmsford,2026-07-10,Frozen,3,5.26,delivery,True,15.78,True
20642,CUST0237,Elmsford,2026-07-10,Dairy,1,3.42,pickup,True,3.42,False
20643,CUST0068,Elmsford,2026-07-10,Beverages,1,2.5,pickup,True,2.5,False
20644,CUST0249,Northgate,2026-07-10,Household,2,3.34,delivery,True,6.68,False
20645,CUST0182,Northgate,2026-07-10,Bakery,1,4.81,delivery,True,4.81,False
20646,CUST0076,Cedar Falls,2026-07-10,Pantry,6,6.13,delivery,True,36.78,True
20647,CUST0144,Cedar Falls,2026-07-10,Produce,7,2.64,delivery,True,18.48,False
20648,CUST0050,Elmsford,2026-07-10,Pantry,5,5.45,pickup,True,27.25,False
20649,CUST0340,Elmsford,2026-07-10,Meat,1,10.97,delivery,True,10.97,False
20650,CUST0082,Brookhaven,2026-07-10,Meat,2,6.83,delivery,True,13.66,False
20651,CUST0150,Cedar Falls,2026-07-10,Household,2,5.92,pickup,True,11.84,False
20652,CUST0338,Northgate,2026-07-10,Dairy,5,4.51,pickup,True,22.55,False
20653,CUST0114,Elmsford,2026-07-10,Bakery,1,3.32,pickup,True,3.32,False
20654,CUST0050,Northgate,2026-07-11,Frozen,1,6.5,pickup,True,6.5,False
20655,CUST0129,Elmsford,2026-07-11,Beverages,6,3.34,pickup,True,20.04,False
20656,CUST0287,Cedar Falls,2026-07-11,Dairy,5,3.93,delivery,True,19.65,False
20657,CUST0092,Elmsford,2026-07-11,Household,1,6.27,pickup,True,6.27,False
20658,CUST0271,Elmsford,2026-07-11,Produce,8,2.89,delivery,True,23.12,False
20659,CUST0273,Northgate,2026-07-11,Beverages,1,3.49,pickup,True,3.49,False
20660,CUST0192,Northgate,2026-07-11,Produce,5,2.74,pickup,True,13.7,False
20661,CUST0090,Cedar Falls,2026-07-11,Household,1,9.11,pickup,True,9.11,False
20662,CUST0323,Elmsford,2026-07-11,Bakery,1,5.53,delivery,True,5.53,False
20663,CUST0035,Cedar Falls,2026-07-11,Meat,1,9.52,pickup,True,9.52,False
20664,CUST0281,Elmsford,2026-07-11,Produce,3,3.63,delivery,False,10.89,False
20665,CUST0168,Elmsford,2026-07-11,Frozen,2,6.31,pickup,True,12.62,False
20666,CUST0151,Northgate,2026-07-11,Dairy,5,2.87,pickup,True,14.35,False
20667,CUST0200,Brookhaven,2026-07-11,Dairy,2,3.48,pickup,True,6.96,False
20668,CUST0036,Cedar Falls,2026-07-11,Pantry,6,5.63,pickup,False,33.78,False
20669,CUST0117,Elmsford,2026-07-12,Pantry,2,4.68,pickup,True,9.36,False
20670,CUST0286,Brookhaven,2026-07-12,Dairy,1,2.61,pickup,False,2.61,False
20671,CUST0187,Elmsford,2026-07-12,Pantry,2,5.76,pickup,True,11.52,False
20672,CUST0193,Northgate,2026-07-12,Bakery,2,3.77,pickup,True,7.54,False
20673,CUST0013,Elmsford,2026-07-12,Bakery,3,4.86,pickup,True,14.58,False
20674,CUST0325,Northgate,2026-07-12,Household,1,7.32,pickup,True,7.32,False
20675,CUST0337,Cedar Falls,2026-07-12,Produce,6,2.04,pickup,True,12.24,False
20676,CUST0253,Cedar Falls,2026-07-12,Bakery,2,4.56,delivery,True,9.12,False
20677,CUST0036,Elmsford,2026-07-12,Produce,8,2.88,pickup,True,23.04,False
20678,CUST0226,Elmsford,2026-07-12,Bakery,1,3.03,pickup,True,3.03,False
20679,CUST0121,Elmsford,2026-07-12,Meat,3,12.49,delivery,True,37.47,False
20680,CUST0303,Northgate,2026-07-12,Beverages,2,4.2,delivery,True,8.4,False
20681,CUST0292,Northgate,2026-07-12,Meat,3,7.88,pickup,True,23.64,False
20682,CUST0163,Cedar Falls,2026-07-12,Household,2,5.4,delivery,True,10.8,False
20683,CUST0006,Brookhaven,2026-07-12,Pantry,1,5.14,pickup,True,5.14,False
20684,CUST0205,Northgate,2026-07-13,Produce,6,2.79,pickup,True,16.74,False
20685,CUST0128,Northgate,2026-07-13,Pantry,1,3.98,delivery,True,3.98,False
20686,CUST0133,Brookhaven,2026-07-13,Dairy,5,3.94,delivery,False,19.7,False
20687,CUST0325,Brookhaven,2026-07-13,Household,2,7.16,pickup,True,14.32,False
20688,CUST0191,Cedar Falls,2026-07-13,Beverages,5,2.78,delivery,True,13.9,False
20689,CUST0295,Brookhaven,2026-07-13,Beverages,1,4.02,delivery,False,4.02,False
20690,CUST0141,Cedar Falls,2026-07-13,Beverages,5,2.74,delivery,True,13.7,False
20691,CUST0133,Brookhaven,2026-07-13,Bakery,2,4.09,delivery,True,8.18,False
20692,CUST0302,Cedar Falls,2026-07-13,Meat,1,7.13,delivery,False,7.13,False
20693,CUST0279,Cedar Falls,2026-07-13,Beverages,6,2.27,delivery,False,13.62,False
20694,CUST0221,Brookhaven,2026-07-13,Dairy,1,3.31,pickup,True,3.31,False
20695,CUST0105,Northgate,2026-07-13,Frozen,1,6.07,delivery,True,6.07,True
20696,CUST0273,Elmsford,2026-07-13,Pantry,3,1.78,pickup,True,5.34,False
20697,CUST0302,Northgate,2026-07-13,Bakery,1,4.92,delivery,True,4.92,False
20698,CUST0284,Cedar Falls,2026-07-13,Bakery,1,2.12,delivery,True,2.12,False
20699,CUST0025,Northgate,2026-07-13,Frozen,1,3.73,pickup,True,3.73,False
20700,CUST0063,Elmsford,2026-07-13,Beverages,3,5.53,pickup,True,16.59,False
20701,CUST0050,Brookhaven,2026-07-14,Frozen,2,5.16,pickup,True,10.32,False
20702,CUST0233,Cedar Falls,2026-07-14,Beverages,6,5.0,delivery,True,30.0,False
20703,CUST0212,Elmsford,2026-07-14,Frozen,2,6.26,pickup,True,12.52,False
20704,CUST0136,Elmsford,2026-07-14,Dairy,5,3.2,pickup,True,16.0,False
20705,CUST0054,Cedar Falls,2026-07-14,Bakery,1,4.62,pickup,True,4.62,False
20706,CUST0302,Elmsford,2026-07-14,Bakery,1,3.39,delivery,True,3.39,False
20707,CUST0103,Elmsford,2026-07-14,Meat,3,4.62,pickup,False,13.86,False
20708,CUST0035,Elmsford,2026-07-14,Produce,8,2.11,pickup,True,16.88,False
20709,CUST0209,Cedar Falls,2026-07-14,Household,2,7.82,pickup,True,15.64,False
20710,CUST0228,Northgate,2026-07-14,Dairy,3,3.79,pickup,True,11.37,False
20711,CUST0026,Northgate,2026-07-14,Beverages,6,3.86,pickup,True,23.16,False
20712,CUST0337,Elmsford,2026-07-14,Household,2,4.23,delivery,True,8.46,False
20713,CUST0196,Brookhaven,2026-07-15,Dairy,2,3.39,pickup,True,6.78,False
20714,CUST0286,Elmsford,2026-07-15,Household,1,4.71,pickup,False,4.71,False
20715,CUST0110,Elmsford,2026-07-15,Pantry,4,5.58,delivery,True,22.32,False
20716,CUST0066,Brookhaven,2026-07-15,Household,3,6.61,delivery,True,19.83,False
20717,CUST0257,Elmsford,2026-07-15,Household,3,6.79,delivery,True,20.37,False
20718,CUST0162,Cedar Falls,2026-07-16,Produce,5,2.99,delivery,True,14.95,False
20719,CUST0084,Northgate,2026-07-16,Household,3,6.09,pickup,True,18.27,False
20720,CUST0061,Elmsford,2026-07-16,Household,3,7.75,delivery,True,23.25,False
20721,CUST0208,Brookhaven,2026-07-16,Pantry,2,6.22,pickup,True,12.44,False
20722,CUST0258,Cedar Falls,2026-07-16,Dairy,4,2.83,delivery,True,11.32,False
20723,CUST0080,Northgate,2026-07-16,Household,2,6.57,delivery,False,13.14,True
20724,CUST0271,Elmsford,2026-07-16,Frozen,2,6.44,delivery,True,12.88,False
20725,CUST0314,Northgate,2026-07-16,Frozen,2,4.42,pickup,True,8.84,False
20726,CUST0073,Cedar Falls,2026-07-16,Household,3,5.1,delivery,True,15.3,True
20727,CUST0288,Brookhaven,2026-07-17,Frozen,4,4.49,pickup,True,17.96,False
20728,CUST0033,Northgate,2026-07-17,Beverages,1,2.81,pickup,True,2.81,False
20729,CUST0065,Brookhaven,2026-07-17,Household,3,8.11,pickup,True,24.33,False
20730,CUST0334,Northgate,2026-07-17,Beverages,2,4.67,pickup,True,9.34,False
20731,CUST0318,Brookhaven,2026-07-17,Bakery,1,4.58,pickup,True,4.58,False
20732,CUST0245,Cedar Falls,2026-07-17,Produce,3,2.74,delivery,True,8.22,False
20733,CUST0179,Northgate,2026-07-17,Frozen,4,6.04,pickup,True,24.16,False
20734,CUST0323,Elmsford,2026-07-17,Household,1,6.71,delivery,True,6.71,False
20735,CUST0246,Elmsford,2026-07-17,Meat,1,8.0,pickup,True,8.0,False
20736,CUST0135,Elmsford,2026-07-17,Pantry,2,4.98,pickup,True,9.96,False
20737,CUST0136,Elmsford,2026-07-17,Beverages,5,2.49,delivery,True,12.45,False
20738,CUST0308,Elmsford,2026-07-17,Pantry,3,5.14,pickup,True,15.42,False
20739,CUST0244,Brookhaven,2026-07-17,Pantry,5,6.98,delivery,False,34.9,False
20740,CUST0116,Elmsford,2026-07-17,Household,2,10.96,delivery,True,21.92,False
20741,CUST0306,Elmsford,2026-07-18,Household,1,5.57,delivery,True,5.57,False
20742,CUST0030,Brookhaven,2026-07-18,Household,3,2.82,pickup,True,8.46,False
20743,CUST0266,Cedar Falls,2026-07-18,Dairy,1,4.33,delivery,True,4.33,False
20744,CUST0331,Cedar Falls,2026-07-18,Household,3,2.63,delivery,True,7.89,False
20745,CUST0062,Elmsford,2026-07-18,Household,2,6.34,pickup,True,12.68,False
20746,CUST0120,Brookhaven,2026-07-18,Beverages,2,4.46,pickup,False,8.92,False
20747,CUST0059,Northgate,2026-07-18,Meat,3,8.78,pickup,True,26.34,False
20748,CUST0204,Elmsford,2026-07-18,Pantry,6,6.64,pickup,True,39.84,False
20749,CUST0089,Elmsford,2026-07-18,Pantry,5,5.94,pickup,True,29.7,False
20750,CUST0270,Cedar Falls,2026-07-18,Pantry,3,2.81,pickup,True,8.43,False
20751,CUST0340,Brookhaven,2026-07-18,Produce,1,2.55,pickup,False,2.55,True
20752,CUST0255,Brookhaven,2026-07-18,Meat,2,9.16,pickup,True,18.32,False
20753,CUST0177,Northgate,2026-07-18,Household,3,9.39,pickup,True,28.17,False
20754,CUST0016,Northgate,2026-07-18,Household,1,12.46,pickup,True,12.46,False
20755,CUST0047,Northgate,2026-07-18,Beverages,3,3.69,delivery,True,11.07,False
20756,CUST0109,Brookhaven,2026-07-18,Pantry,4,5.51,pickup,True,22.04,False
20757,CUST0200,Cedar Falls,2026-07-19,Bakery,2,4.69,delivery,True,9.38,False
20758,CUST0242,Northgate,2026-07-19,Pantry,3,6.38,delivery,False,19.14,False
20759,CUST0165,Northgate,2026-07-19,Household,3,9.09,delivery,True,27.27,False
20760,CUST0044,Brookhaven,2026-07-19,Meat,1,10.1,delivery,True,10.1,False
20761,CUST0301,Northgate,2026-07-19,Produce,7,2.04,pickup,True,14.28,False
20762,CUST0008,Brookhaven,2026-07-19,Bakery,2,4.22,delivery,True,8.44,False
20763,CUST0288,Brookhaven,2026-07-19,Meat,2,5.66,pickup,True,11.32,False
20764,CUST0297,Elmsford,2026-07-19,Frozen,2,4.75,delivery,True,9.5,False
20765,CUST0105,Elmsford,2026-07-19,Produce,8,3.33,pickup,True,26.64,False
20766,CUST0332,Cedar Falls,2026-07-19,Household,2,9.97,delivery,True,19.94,False
20767,CUST0301,Northgate,2026-07-19,Meat,2,9.33,pickup,True,18.66,False
20768,CUST0186,Elmsford,2026-07-20,Household,3,6.73,delivery,True,20.19,False
20769,CUST0216,Cedar Falls,2026-07-20,Frozen,4,6.31,pickup,True,25.24,False
20770,CUST0005,Brookhaven,2026-07-20,Bakery,1,4.65,pickup,True,4.65,False
20771,CUST0276,Cedar Falls,2026-07-20,Dairy,5,3.65,pickup,True,18.25,False
20772,CUST0340,Brookhaven,2026-07-20,Dairy,1,3.97,pickup,True,3.97,False
20773,CUST0186,Elmsford,2026-07-20,Meat,1,9.76,pickup,True,9.76,False
20774,CUST0162,Elmsford,2026-07-20,Dairy,1,3.47,delivery,True,3.47,False
20775,CUST0147,Elmsford,2026-07-20,Dairy,1,3.45,delivery,True,3.45,False
20776,CUST0063,Elmsford,2026-07-20,Produce,2,2.68,pickup,True,5.36,False
20777,CUST0106,Elmsford,2026-07-20,Bakery,1,2.9,pickup,True,2.9,False
20778,CUST0274,Northgate,2026-07-20,Meat,3,9.7,pickup,True,29.1,False
20779,CUST0188,Cedar Falls,2026-07-20,Frozen,3,6.94,delivery,True,20.82,True
20780,CUST0153,Northgate,2026-07-20,Frozen,3,6.63,pickup,True,19.89,False
20781,CUST0225,Elmsford,2026-07-21,Frozen,1,6.95,pickup,True,6.95,False
20782,CUST0029,Elmsford,2026-07-21,Dairy,5,3.14,pickup,True,15.7,False
20783,CUST0121,Elmsford,2026-07-21,Household,1,9.09,delivery,True,9.09,False
20784,CUST0128,Elmsford,2026-07-21,Pantry,5,4.93,delivery,True,24.65,False
20785,CUST0036,Cedar Falls,2026-07-21,Pantry,1,4.61,pickup,True,4.61,False
20786,CUST0288,Cedar Falls,2026-07-21,Beverages,5,5.46,delivery,True,27.3,False
20787,CUST0087,Northgate,2026-07-21,Frozen,1,5.28,pickup,True,5.28,False
20788,CUST0238,Brookhaven,2026-07-21,Produce,8,3.32,pickup,True,26.56,False
20789,CUST0018,Elmsford,2026-07-21,Bakery,1,2.34,delivery,True,2.34,False
20790,CUST0246,Northgate,2026-07-21,Bakery,2,3.53,delivery,True,7.06,False
20791,CUST0051,Elmsford,2026-07-21,Meat,1,12.27,delivery,True,12.27,False
20792,CUST0337,Cedar Falls,2026-07-21,Beverages,1,4.36,pickup,True,4.36,False
20793,CUST0014,Elmsford,2026-07-21,Bakery,1,4.27,pickup,True,4.27,False
20794,CUST0205,Brookhaven,2026-07-21,Meat,1,7.31,pickup,False,7.31,False
20795,CUST0277,Brookhaven,2026-07-21,Pantry,5,4.86,pickup,True,24.3,False
20796,CUST0110,Elmsford,2026-07-22,Frozen,4,4.65,delivery,False,18.6,False
20797,CUST0206,Cedar Falls,2026-07-22,Bakery,3,4.65,delivery,True,13.95,False
20798,CUST0312,Cedar Falls,2026-07-22,Bakery,3,4.86,delivery,True,14.58,False
20799,CUST0212,Brookhaven,2026-07-22,Frozen,4,5.41,pickup,True,21.64,False
20800,CUST0041,Northgate,2026-07-22,Produce,6,3.05,delivery,True,18.3,False
20801,CUST0044,Elmsford,2026-07-22,Produce,2,1.61,delivery,True,3.22,True
20802,CUST0084,Northgate,2026-07-23,Frozen,4,6.73,pickup,True,26.92,False
20803,CUST0117,Cedar Falls,2026-07-23,Meat,1,10.37,delivery,False,10.37,False
20804,CUST0293,Northgate,2026-07-23,Beverages,5,3.49,pickup,True,17.45,False
20805,CUST0131,Elmsford,2026-07-23,Produce,3,1.56,pickup,True,4.68,False
20806,CUST0237,Cedar Falls,2026-07-23,Household,3,8.51,delivery,True,25.53,False
20807,CUST0267,Northgate,2026-07-23,Frozen,4,7.43,delivery,True,29.72,False
20808,CUST0309,Elmsford,2026-07-23,Household,2,7.8,delivery,True,15.6,False
20809,CUST0330,Brookhaven,2026-07-23,Produce,6,2.86,pickup,True,17.16,False
20810,CUST0126,Brookhaven,2026-07-23,Meat,2,11.27,delivery,True,22.54,False
20811,CUST0290,Northgate,2026-07-23,Dairy,1,3.61,pickup,True,3.61,False
20812,CUST0329,Cedar Falls,2026-07-23,Pantry,6,4.7,pickup,True,28.2,False
20813,CUST0002,Cedar Falls,2026-07-24,Bakery,2,4.72,delivery,True,9.44,False
20814,CUST0179,Elmsford,2026-07-24,Beverages,4,2.28,pickup,True,9.12,False
20815,CUST0092,Brookhaven,2026-07-24,Pantry,4,5.15,pickup,True,20.6,False
20816,CUST0193,Cedar Falls,2026-07-24,Pantry,1,5.08,pickup,True,5.08,False
20817,CUST0332,Elmsford,2026-07-24,Bakery,2,4.57,pickup,True,9.14,False
20818,CUST0144,Northgate,2026-07-24,Beverages,2,4.41,pickup,True,8.82,False
20819,CUST0054,Elmsford,2026-07-24,Bakery,2,3.32,pickup,True,6.64,False
20820,CUST0235,Northgate,2026-07-24,Pantry,1,5.4,delivery,True,5.4,False
20821,CUST0053,Cedar Falls,2026-07-24,Dairy,5,3.59,pickup,True,17.95,False
20822,CUST0121,Northgate,2026-07-24,Produce,8,2.22,pickup,True,17.76,False
20823,CUST0294,Northgate,2026-07-24,Pantry,2,5.51,pickup,True,11.02,False
20824,CUST0309,Northgate,2026-07-24,Pantry,1,5.75,pickup,False,5.75,False
20825,CUST0058,Northgate,2026-07-24,Household,1,5.19,pickup,True,5.19,False
20826,CUST0042,Elmsford,2026-07-25,Household,3,10.06,delivery,True,30.18,False
20827,CUST0188,Northgate,2026-07-25,Produce,5,2.65,pickup,True,13.25,False
20828,CUST0294,Northgate,2026-07-25,Bakery,2,5.01,delivery,True,10.02,False
20829,CUST0307,Brookhaven,2026-07-25,Produce,7,2.6,pickup,True,18.2,False
20830,CUST0228,Brookhaven,2026-07-25,Frozen,1,5.42,pickup,True,5.42,False
20831,CUST0145,Northgate,2026-07-25,Beverages,6,4.34,pickup,False,26.04,False
20832,CUST0322,Cedar Falls,2026-07-25,Bakery,1,3.52,pickup,False,3.52,False
20833,CUST0078,Brookhaven,2026-07-25,Bakery,2,3.83,pickup,True,7.66,False
20834,CUST0015,Elmsford,2026-07-25,Meat,3,9.77,pickup,True,29.31,False
20835,CUST0203,Cedar Falls,2026-07-25,Frozen,2,6.04,delivery,True,12.08,False
20836,CUST0301,Brookhaven,2026-07-25,Household,3,7.8,pickup,True,23.4,True
20837,CUST0257,Cedar Falls,2026-07-25,Pantry,4,5.54,pickup,True,22.16,False
20838,CUST0259,Elmsford,2026-07-25,Meat,1,10.28,delivery,True,10.28,False
20839,CUST0007,Elmsford,2026-07-26,Pantry,1,4.0,pickup,True,4.0,False
20840,CUST0209,Northgate,2026-07-26,Household,2,5.13,delivery,True,10.26,False
20841,CUST0285,Elmsford,2026-07-26,Pantry,4,6.72,delivery,True,26.88,False
20842,CUST0281,Northgate,2026-07-26,Pantry,4,4.0,pickup,True,16.0,False
20843,CUST0331,Elmsford,2026-07-26,Meat,3,7.75,pickup,True,23.25,False
20844,CUST0055,Elmsford,2026-07-26,Household,3,8.18,pickup,True,24.54,False
20845,CUST0205,Elmsford,2026-07-26,Pantry,1,5.01,delivery,True,5.01,False
20846,CUST0177,Cedar Falls,2026-07-26,Beverages,2,3.19,pickup,True,6.38,False
20847,CUST0103,Brookhaven,2026-07-26,Beverages,3,2.36,pickup,True,7.08,False
20848,CUST0192,Cedar Falls,2026-07-26,Pantry,3,5.36,pickup,True,16.08,False
20849,CUST0217,Elmsford,2026-07-26,Beverages,3,4.41,pickup,True,13.23,True
20850,CUST0078,Cedar Falls,2026-07-26,Meat,3,7.47,pickup,True,22.41,False
20851,CUST0048,Brookhaven,2026-07-26,Meat,1,7.67,delivery,True,7.67,False
20852,CUST0059,Brookhaven,2026-07-26,Household,1,7.22,pickup,True,7.22,False
20853,CUST0044,Elmsford,2026-07-26,Meat,3,7.62,pickup,True,22.86,False
20854,CUST0227,Elmsford,2026-07-26,Bakery,3,3.74,pickup,True,11.22,False
20855,CUST0135,Elmsford,2026-07-27,Beverages,3,3.94,delivery,True,11.82,False
20856,CUST0260,Cedar Falls,2026-07-27,Dairy,1,3.87,pickup,True,3.87,False
20857,CUST0311,Elmsford,2026-07-27,Produce,4,4.65,pickup,True,18.6,False
20858,CUST0314,Elmsford,2026-07-27,Meat,3,9.33,pickup,True,27.99,False
20859,CUST0010,Elmsford,2026-07-27,Meat,2,8.56,delivery,True,17.12,False
20860,CUST0008,Brookhaven,2026-07-27,Bakery,1,5.45,pickup,True,5.45,False
20861,CUST0336,Elmsford,2026-07-27,Bakery,2,4.4,pickup,True,8.8,False
20862,CUST0340,Cedar Falls,2026-07-27,Bakery,3,4.58,pickup,False,13.74,False
20863,CUST0294,Cedar Falls,2026-07-27,Meat,3,12.39,pickup,True,37.17,False
20864,CUST0088,Cedar Falls,2026-07-27,Pantry,5,5.43,pickup,True,27.15,False
20865,CUST0235,Northgate,2026-07-28,Meat,2,12.48,pickup,True,24.96,False
20866,CUST0330,Elmsford,2026-07-28,Pantry,5,7.14,delivery,True,35.7,False
20867,CUST0080,Cedar Falls,2026-07-28,Dairy,4,3.57,pickup,True,14.28,False
20868,CUST0296,Brookhaven,2026-07-28,Pantry,6,3.96,pickup,False,23.76,False
20869,CUST0170,Northgate,2026-07-28,Household,1,7.21,delivery,True,7.21,False
20870,CUST0059,Elmsford,2026-07-28,Meat,3,11.14,delivery,True,33.42,False
20871,CUST0172,Elmsford,2026-07-28,Dairy,5,3.73,delivery,True,18.65,False
20872,CUST0312,Brookhaven,2026-07-28,Produce,5,2.42,delivery,False,12.1,False
20873,CUST0059,Northgate,2026-07-28,Produce,1,1.56,pickup,True,1.56,False
20874,CUST0297,Cedar Falls,2026-07-28,Beverages,3,3.17,pickup,True,9.51,False
20875,CUST0009,Brookhaven,2026-07-28,Beverages,4,3.82,delivery,True,15.28,False
20876,CUST0192,Elmsford,2026-07-28,Produce,1,3.5,delivery,True,3.5,False
20877,CUST0077,Elmsford,2026-07-28,Dairy,3,3.8,delivery,True,11.4,False
20878,CUST0265,Brookhaven,2026-07-28,Frozen,4,5.44,pickup,True,21.76,False
20879,CUST0301,Cedar Falls,2026-07-28,Frozen,1,4.19,pickup,True,4.19,False
20880,CUST0233,Brookhaven,2026-07-29,Meat,1,7.92,pickup,True,7.92,
20881,CUST0181,Northgate,2026-07-29,Meat,1,8.83,delivery,True,8.83,
20882,CUST0038,Elmsford,2026-07-29,Household,3,9.99,delivery,True,29.97,
20883,CUST0034,Cedar Falls,2026-07-29,Bakery,1,4.84,pickup,True,4.84,
20884,CUST0218,Elmsford,2026-07-29,Beverages,4,4.31,pickup,True,17.24,
20885,CUST0242,Northgate,2026-07-29,Bakery,1,3.67,delivery,True,3.67,
20886,CUST0218,Elmsford,2026-07-29,Bakery,2,2.85,delivery,True,5.7,
20887,CUST0030,Northgate,2026-07-29,Meat,1,5.78,pickup,True,5.78,
20888,CUST0200,Northgate,2026-07-29,Produce,5,2.7,pickup,False,13.5,
20889,CUST0059,Cedar Falls,2026-07-29,Meat,2,9.81,pickup,False,19.62,
20890,CUST0084,Northgate,2026-07-30,Dairy,3,4.08,pickup,True,12.24,
20891,CUST0054,Northgate,2026-07-30,Produce,1,3.18,delivery,True,3.18,
20892,CUST0235,Elmsford,2026-07-30,Beverages,6,5.33,delivery,True,31.98,
20893,CUST0180,Cedar Falls,2026-07-30,Frozen,1,7.64,pickup,True,7.64,
20894,CUST0110,Northgate,2026-07-30,Pantry,5,4.69,pickup,True,23.45,
20895,CUST0193,Brookhaven,2026-07-30,Pantry,4,3.63,pickup,True,14.52,
20896,CUST0306,Northgate,2026-07-30,Beverages,2,5.6,delivery,True,11.2,
20897,CUST0075,Elmsford,2026-07-30,Pantry,1,5.33,pickup,True,5.33,
20898,CUST0193,Northgate,2026-07-30,Pantry,4,3.02,delivery,True,12.08,
20899,CUST0328,Cedar Falls,2026-07-30,Meat,3,8.32,delivery,True,24.96,
20900,CUST0294,Elmsford,2026-07-30,Dairy,4,2.69,delivery,True,10.76,
20901,CUST0252,Elmsford,2026-07-30,Frozen,3,6.75,delivery,True,20.25,
20902,CUST0323,Elmsford,2026-07-30,Frozen,1,4.5,delivery,True,4.5,
20903,CUST0006,Elmsford,2026-07-31,Dairy,2,3.4,delivery,True,6.8,
20904,CUST0139,Northgate,2026-07-31,Household,2,9.12,pickup,True,18.24,
20905,CUST0049,Northgate,2026-07-31,Dairy,3,2.54,pickup,True,7.62,
20906,CUST0169,Elmsford,2026-07-31,Household,2,4.76,pickup,True,9.52,
20907,CUST0253,Cedar Falls,2026-07-31,Meat,3,8.83,delivery,True,26.49,
20908,CUST0092,Elmsford,2026-07-31,Bakery,2,4.53,pickup,True,9.06,
20909,CUST0329,Elmsford,2026-07-31,Frozen,3,5.55,delivery,True,16.65,
20910,CUST0245,Brookhaven,2026-07-31,Pantry,5,4.84,pickup,True,24.2,
20911,CUST0316,Elmsford,2026-07-31,Beverages,1,5.0,pickup,True,5.0,
20912,CUST0273,Elmsford,2026-07-31,Frozen,3,3.75,pickup,True,11.25,
20913,CUST0149,Elmsford,2026-08-01,Produce,6,2.68,pickup,,16.08,
20914,CUST0205,Northgate,2026-08-01,Beverages,6,3.65,pickup,,21.9,
20915,CUST0209,Cedar Falls,2026-08-01,Bakery,1,3.25,pickup,,3.25,
20916,CUST0249,Cedar Falls,2026-08-01,Meat,1,12.86,delivery,,12.86,
20917,CUST0097,Northgate,2026-08-01,Bakery,1,4.61,pickup,,4.61,
20918,CUST0079,Brookhaven,2026-08-01,Meat,3,9.63,pickup,,28.89,
20919,CUST0324,Cedar Falls,2026-08-01,Pantry,3,5.81,delivery,,17.43,
20920,CUST0089,Cedar Falls,2026-08-01,Household,2,7.13,pickup,,14.26,
20921,CUST0074,Cedar Falls,2026-08-01,Pantry,4,4.46,pickup,,17.84,
20922,CUST0322,Cedar Falls,2026-08-01,Pantry,6,4.53,delivery,,27.18,
20923,CUST0268,Elmsford,2026-08-01,Frozen,4,4.34,delivery,,17.36,
20924,CUST0220,Brookhaven,2026-08-01,Meat,3,10.46,pickup,,31.38,
20925,CUST0264,Brookhaven,2026-08-01,Produce,3,1.79,pickup,,5.37,
20926,CUST0267,Brookhaven,2026-08-01,Meat,3,9.67,delivery,,29.01,
20927,CUST0268,Elmsford,2026-08-01,Meat,3,11.6,pickup,,34.8,
20928,CUST0191,Northgate,2026-08-01,Bakery,2,5.68,delivery,,11.36,
20929,CUST0231,Elmsford,2026-08-02,Beverages,1,4.81,pickup,,4.81,
20930,CUST0308,Northgate,2026-08-02,Meat,1,8.33,pickup,,8.33,
20931,CUST0170,Northgate,2026-08-02,Pantry,4,3.74,pickup,,14.96,
